UNIDADE,SUBACAO,FONTE,DESPESA,MOD LICITACAO,CREDOR,N.PROCESSO-NE,EMPENHO,DATA NE,DOCUMENT-DC,UGDC,MOD EMPENHO,BANCO,AGENCIA,CONTA,FUNÇÃO,SUBFUNÇÃO,PROGRAMA,AÇÃO,COMPLEMENTO DO EMP.,HISTORICO,Empenhado,Reforco,Anulacao,Saldo Empenho,Liquidado no Exercicio,Empenhos a Liquidar,Pagamentos do Exercicio,Liquidados a Pagar,Total a Pagar,Em Liquidacao
170012 - FES,400401,2501008103,33903961,Dispensa de Licitação Lei 14133/2021,11752550000183 - REM - RONDONIA EMERGENCIAS MEDICAS LTDA,0036.000399/2025-88,2025NE007555,2025-11-19,,170012,1 - ORDINARIO,001,02757X,0000103217,10,302,2034,4004,1,26060 HRFG  Contrato n 5772024PGESESAU 0049148350 Reconhecimento de dívida referente a prestação de serviços de transporte inter hospitalar de pacientes com disponibilização de veículo ambulância de suporte avançado TIPO D UTI Móvel e suporte básico TIPO B com mão de obra especializada médico enfermeiro técnico de enfermagem e motorista para atender ao Hospital Regional São Francisco do GuaporéHRSFG no mês de Julho2025 Informação 934 0066664119,368057.86,0.0,0.0,368057.86,368057.86,0.0,368057.86,0.0,0.0,0.0
170012 - FES,400401,2501008103,33903961,Dispensa de Licitação Lei 14133/2021,11752550000183 - REM - RONDONIA EMERGENCIAS MEDICAS LTDA,0036.000399/2025-88,2025NE007557,2025-11-19,,170012,1 - ORDINARIO,001,02757X,0000103217,10,302,2034,4004,1,26052 HRRO  Contrato n 5772024PGESESAU 0049148350 Reconhecimento de dívida referente a prestação de serviços de transporte inter hospitalar de pacientes com disponibilização de veículo ambulância de suporte avançado TIPO D UTI Móvel e suporte básico TIPO B com mão de obra especializada médico enfermeiro técnico de enfermagem e motorista para atender ao Hospital Regional São Francisco do GuaporéHRSFG no mês de Julho2025 Informação 934 0066664119,167799.57,0.0,0.0,167799.57,167799.57,0.0,167799.57,0.0,0.0,0.0
170012 - FES,400401,2501008103,33903961,Dispensa de Licitação Lei 14133/2021,11752550000183 - REM - RONDONIA EMERGENCIAS MEDICAS LTDA,0036.000399/2025-88,2025NE007558,2025-11-19,,170012,1 - ORDINARIO,001,02757X,0000103217,10,302,2034,4004,1,45042POC  Contrato n 5772024PGESESAU 0049148350 Reconhecimento de dívida referente a prestação de serviços de transporte inter hospitalar de pacientes com disponibilização de veículo ambulância de suporte avançado TIPO D UTI Móvel e suporte básico TIPO B com mão de obra especializada médico enfermeiro técnico de enfermagem e motorista para atender ao Hospital Regional São Francisco do GuaporéHRSFG no mês de Julho2025 Informação 934 0066664119,52426.84,0.0,0.0,52426.84,52426.84,0.0,52426.84,0.0,0.0,0.0
170012 - FES,400401,2501008103,33903961,Dispensa de Licitação Lei 14133/2021,11752550000183 - REM - RONDONIA EMERGENCIAS MEDICAS LTDA,0036.000399/2025-88,2025NE007750,2025-11-27,,170012,1 - ORDINARIO,001,02757X,0000103217,10,302,2034,4004,1,26056 HRB  Reconhecimento de dívida referente a prestação de serviços de transporte inter hospitalar de pacientes com disponibilização de veículo ambulância de suporte avançado TIPO D UTI Móvel e suporte básico TIPO B com mão de obra especializada médico enfermeiro técnico de enfermagem e motorista Referente Ref Agosto2025 Informação 1019 SEI nº 0066858165,289258.11,0.0,0.0,289258.11,289258.11,0.0,289258.11,0.0,0.0,0.0
170012 - FES,400401,2501008103,33903961,Dispensa de Licitação Lei 14133/2021,11752550000183 - REM - RONDONIA EMERGENCIAS MEDICAS LTDA,0036.000399/2025-88,2025NE007751,2025-11-27,,170012,1 - ORDINARIO,001,02757X,0000103217,10,302,2034,4004,1,26017 CEMETRON  Reconhecimento de dívida referente a prestação de serviços de transporte inter hospitalar de pacientes com disponibilização de veículo ambulância de suporte avançado TIPO D UTI Móvel e suporte básico TIPO B com mão de obra especializada médico enfermeiro técnico de enfermagem e motorista Referente Ref Agosto2025 Informação 1019 SEI nº 0066858165,368057.86,0.0,0.0,368057.86,368057.86,0.0,368057.86,0.0,0.0,0.0
170012 - FES,400401,2501008103,33903961,Dispensa de Licitação Lei 14133/2021,11752550000183 - REM - RONDONIA EMERGENCIAS MEDICAS LTDA,0036.000399/2025-88,2025NE007753,2025-11-27,,170012,1 - ORDINARIO,001,02757X,0000103217,10,302,2034,4004,1,26060 HRFG  Reconhecimento de dívida referente a prestação de serviços de transporte inter hospitalar de pacientes com disponibilização de veículo ambulância de suporte avançado TIPO D UTI Móvel e suporte básico TIPO B com mão de obra especializada médico enfermeiro técnico de enfermagem e motorista Referente Ref Agosto2025 Informação 1019 SEI nº 0066858165,368057.86,0.0,0.0,368057.86,368057.86,0.0,368057.86,0.0,0.0,0.0
170012 - FES,400401,2501008103,33903961,Dispensa de Licitação Lei 14133/2021,11752550000183 - REM - RONDONIA EMERGENCIAS MEDICAS LTDA,0036.000399/2025-88,2025NE007754,2025-11-27,,170012,1 - ORDINARIO,001,02757X,0000103217,10,302,2034,4004,1,26052 HRRO Reconhecimento de dívida referente a prestação de serviços de transporte inter hospitalar de pacientes com disponibilização de veículo ambulância de suporte avançado TIPO D UTI Móvel e suporte básico TIPO B com mão de obra especializada médico enfermeiro técnico de enfermagem e motorista Referente Ref Agosto2025 Informação 1019 SEI nº 0066858165,167799.57,0.0,0.0,167799.57,167799.57,0.0,167799.57,0.0,0.0,0.0
170012 - FES,400401,2501008103,33903961,Dispensa de Licitação Lei 14133/2021,11752550000183 - REM - RONDONIA EMERGENCIAS MEDICAS LTDA,0036.000399/2025-88,2025NE007755,2025-11-27,,170012,1 - ORDINARIO,001,02757X,0000103217,10,302,2034,4004,1,45042 POC Reconhecimento de dívida referente a prestação de serviços de transporte inter hospitalar de pacientes com disponibilização de veículo ambulância de suporte avançado TIPO D UTI Móvel e suporte básico TIPO B com mão de obra especializada médico enfermeiro técnico de enfermagem e motorista Referente Ref Agosto2025 Informação 1019 SEI nº 0066858165,52426.84,0.0,0.0,52426.84,52426.84,0.0,52426.84,0.0,0.0,0.0
170012 - FES,400401,2501008103,33903961,Dispensa de Licitação Lei 14133/2021,11752550000183 - REM - RONDONIA EMERGENCIAS MEDICAS LTDA,0036.000399/2025-88,2025NE007756,2025-11-27,,170012,1 - ORDINARIO,001,02757X,0000103217,10,302,2034,4004,1,26058 HRE Reconhecimento de dívida referente a prestação de serviços de transporte inter hospitalar de pacientes com disponibilização de veículo ambulância de suporte avançado TIPO D UTI Móvel e suporte básico TIPO B com mão de obra especializada médico enfermeiro técnico de enfermagem e motorista Referente Ref Julho e Agosto2025 Informação 1019 SEI nº 0066858165,196741.12,0.0,0.0,196741.12,196741.12,0.0,196741.12,0.0,0.0,0.0
170012 - FES,400401,2501008103,33903961,Dispensa de Licitação Lei 14133/2021,11752550000183 - REM - RONDONIA EMERGENCIAS MEDICAS LTDA,0036.000399/2025-88,2025NE007757,2025-11-27,,170012,1 - ORDINARIO,001,02757X,0000103217,10,302,2034,4004,1,26057HRC Reconhecimento de dívida referente a prestação de serviços de transporte inter hospitalar de pacientes com disponibilização de veículo ambulância de suporte avançado TIPO D UTI Móvel e suporte básico TIPO B com mão de obra especializada médico enfermeiro técnico de enfermagem e motorista Referente Ref Julho e Agosto2025 Informação 1019 SEI nº 0066858165,954073.04,0.0,0.0,954073.04,954073.04,0.0,954073.04,0.0,0.0,0.0
170012 - FES,400401,2501008103,33903961,Dispensa de Licitação Lei 14133/2021,11752550000183 - REM - RONDONIA EMERGENCIAS MEDICAS LTDA,0036.000399/2025-88,2025NE007759,2025-11-27,,170012,1 - ORDINARIO,001,02757X,0000103217,10,302,2034,4004,1,26053 HEURO Reconhecimento de dívida referente a prestação de serviços de transporte inter hospitalar de pacientes com disponibilização de veículo ambulância de suporte avançado TIPO D UTI Móvel e suporte básico TIPO B com mão de obra especializada médico enfermeiro técnico de enfermagem e motorista Referente Ref Julho e Agosto2025 Informação 1019 SEI nº 0066858165,954073.04,0.0,0.0,954073.04,954073.04,0.0,954073.04,0.0,0.0,0.0
170012 - FES,400401,2501008103,33903961,Não Aplicável,16658376000128 - INSTRUAUD SIST I D C E AD D SERV SAUDE EIRELI,0036.000403/2025-16,2025NE007539,2025-11-19,,170012,1 - ORDINARIO,001,02757X,0000103217,10,302,2034,4004,1,26054 HEPSJPII Pagamento Indenizado cujo objeto é a Prestação de serviços de transporte inter hospitalar de pacientes com disponibilização de veículoambulância de suporte avançado TIPO D UTI Móvel e suporte básico TIPO B Ref Agosto Residual Informação 933 0066662850,345801.17,0.0,0.0,345801.17,345801.17,0.0,345801.17,0.0,0.0,0.0
170012 - FES,400401,2501008103,33903961,Não Aplicável,16658376000128 - INSTRUAUD SIST I D C E AD D SERV SAUDE EIRELI,0036.000403/2025-16,2025NE007762,2025-11-27,,170012,1 - ORDINARIO,001,02757X,0000103217,10,302,2034,4004,1,26054 HEPSJPII Pagamento Indenizado cujo objeto é a Prestação de serviços de transporte inter hospitalar de pacientes com disponibilização de veículoambulância de suporte avançado TIPO D UTI Móvel e suporte básico TIPO B Ref Agosto Residual Informação 1020 SEI nº 0066861351,179034.61,0.0,0.0,179034.61,179034.61,0.0,179034.61,0.0,0.0,0.0
170012 - FES,400401,2501008103,33903961,Não Aplicável,16658376000128 - INSTRUAUD SIST I D C E AD D SERV SAUDE EIRELI,0036.000403/2025-16,2025NE007763,2025-11-27,,170012,1 - ORDINARIO,001,02757X,0000103217,10,302,2034,4004,1,26008 AMI Pagamento Indenizado cujo objeto é a Prestação de serviços de transporte inter hospitalar de pacientes com disponibilização de veículoambulância de suporte avançado TIPO D UTI Móvel e suporte básico TIPO B Ref Agosto  Informação 1020 SEI nº 0066861351,286327.18,0.0,0.0,286327.18,286327.18,0.0,286327.18,0.0,0.0,0.0
170012 - FES,400401,2501008103,33903961,Não Aplicável,16658376000128 - INSTRUAUD SIST I D C E AD D SERV SAUDE EIRELI,0036.000403/2025-16,2025NE007764,2025-11-27,,170012,1 - ORDINARIO,001,02757X,0000103217,10,302,2034,4004,1,26085 SAMD Pagamento Indenizado cujo objeto é a Prestação de serviços de transporte inter hospitalar de pacientes com disponibilização de veículoambulância de suporte avançado TIPO D UTI Móvel e suporte básico TIPO B Ref Agosto  Informação 1020 SEI nº 0066861351,49855.02,0.0,0.0,49855.02,49855.02,0.0,49855.02,0.0,0.0,0.0
170012 - FES,400401,2501008103,33909209,Não Aplicável,02506535000164 - PIZARRO HOSPITAL DIA LTDA,0036.059936/2022-53,2025NE005104,2025-08-12,,170012,1 - ORDINARIO,001,02757X,0000103217,10,302,2034,4004,1,26069 SESAUSCCNT N° 036PGE2020 Reconhecimento de Divida referente ao Credenciamento de pessoa jurídica que atuem na Especialidade de Oftalmologia realizando procedimentos que contemplem diagnósticos e condutas terapêuticas cirúrgicas com preços constantes na TABELA SUSRef Agosto de 2021 Informação 3472 0063154498,6080.76,0.0,0.0,6080.76,6080.76,0.0,6080.76,0.0,0.0,0.0
170012 - FES,400401,2501008103,33909209,Não Aplicável,02506535000164 - PIZARRO HOSPITAL DIA LTDA,0036.080273/2022-36,2025NE005082,2025-08-12,,170012,1 - ORDINARIO,001,02757X,0000103217,10,302,2034,4004,1,26069 SESAUSC CT Nº 926PGE2021 Reconhecimento de Divída Credenciamento de pessoa jurídica que atuem na Especialidade de Oftalmologia realizando procedimentos que contemplem diagnósticos e condutas terapêuticas cirúrgicas com preços constantes na TABELA SUS em unidades fixas de forma contínua e regionalizada para todo o Estado de Rondônia de modo a facilitar o acesso e garantir o atendimento aos usuários do SUS Ref Março Abril e Maio2022 Ref Março Abril e Maio2022,770670.15,0.0,0.0,770670.15,770670.15,0.0,770670.15,0.0,0.0,0.0
170012 - FES,400401,2501008103,33909209,Não Aplicável,04169712000190 - ASSOC. NORTE PARANAENSE DE COMBATE AO CANCER,0036.017837/2025-47,2025NE005326,2025-08-22,,170012,1 - ORDINARIO,001,02757X,0000103217,10,302,2034,4004,1,26012 SESAUSC RECONHECIMENTO DE DÍVIDA DEZEMBRO DE 2024 referente a PRESTAÇÃO DE SERVIÇOS DE CARDIOLOGIA PROCEDIMENTOS CIRÚRGICOS CONSTANTES NA TABELA SUS DE FORMA CONTÍNUA E COMPLEMENTAR PARA ATENDER AS NECESSIDADES DOS USUÁRIOS DO SISTEMA ÚNICO DE SAÚDE SUS DO ESTADO DE RONDÔNIA Ref DEZEMBRO DE 2024 Informação 3679 0063545530Termo de Pagamento Indenizado de Despesa 0063117869,58909.43,0.0,0.0,58909.43,58909.43,0.0,58909.43,0.0,0.0,0.0
170012 - FES,400401,2501008103,33909209,Não Aplicável,04169712000190 - ASSOC. NORTE PARANAENSE DE COMBATE AO CANCER,0036.018822/2025-04,2025NE005833,2025-09-04,,170012,1 - ORDINARIO,001,02757X,0000103217,10,302,2034,4004,1,26012 SESAUSC RECONHECIMENTO DE DÍVIDA JUNHO2024 REFERENTE A EXECUÇÃO DOS SERVIÇOS RELACIONADOS AO CONTRATO Nº 722PGE2021 0021523299 QUE TRATA DA PRESTAÇÃO DE SERVIÇOS DE CARDIOLOGIA PROCEDIMENTOS CIRÚRGICOS CONSTANTES NA TABELA SUS DE FORMA CONTÍNUA E COMPLEMENTAR PARA ATENDER AS NECESSIDADES DOS USUÁRIOS DO SISTEMA ÚNICO DE SAÚDE SUS DO ESTADO DE RONDÔNIA NO PERÍODO DE JUNHO2024 Ref JUNHO2024 Informação 3951 0064025445 Termo de Pagamento Indenizado 0063112540,25488.08,0.0,0.0,25488.08,25488.08,0.0,25488.08,0.0,0.0,0.0
170012 - FES,400401,2501008103,33909209,Não Aplicável,04778630000142 - RIMA - RIO MADEIRA AEROTAXI LTDA,0036.002615/2025-20,2025NE005105,2025-08-12,,170012,1 - ORDINARIO,001,02757X,0000103217,10,302,2034,4004,1,26087 SESAUSC Reconhecimento de dívida 18 de Dezembro de 2024 referente a realização do transporte aeromédico em aeronave homologada para voos diurnosnoturnos visando a prestação de serviços continuados de transporte de pacientes em UTI aérea adultos e neonatos em caráter de urgência eou emergência com equipe técnica especializada incluindo o transporte terrestre do paciente da origem até a aeronave Ref 18 de Dezembro de 2024 Informação 3491 0063171528,43393.35,0.0,0.0,43393.35,43393.35,0.0,43393.35,0.0,0.0,0.0
170012 - FES,400401,2501008103,33909209,Não Aplicável,04778630000142 - RIMA - RIO MADEIRA AEROTAXI LTDA,0036.003272/2025-11,2025NE005088,2025-08-12,,170012,1 - ORDINARIO,001,02757X,0000103217,10,302,2034,4004,1,26087 SESAUSC Reconhecimento de dívida referente a realização do transporte aeromédico em aeronave homologada para voos diurnosnoturnos visando a prestação de serviços de transporte de pacientes em UTI aérea adultos e neonatos em caráter de urgência eou emergência com equipe técnica especializada incluindo o transporte terrestre do paciente da origem até a aeronave Ref 28 e 29 de Dezembro de 2024 Termo de Pagamento Indenizado de Despesa 0059487415 Informação 3489 0063169472,56156.1,0.0,0.0,56156.1,56156.1,0.0,56156.1,0.0,0.0,0.0
170012 - FES,400401,2501008103,33909209,Não Aplicável,06158734000180 - CENTRO DE DIAGNOSTICO MULTIMAGEM LTDA,0036.060284/2023-81,2025NE005101,2025-08-12,,170012,1 - ORDINARIO,001,02757X,0000103217,10,302,2034,4004,1,26073 SESAUSCCNT1206SESAUPGE2023 Reconhecimento de Divida da Prestação de Serviços de Exames e Procedimentos na área de diagnose por imagem radiodiagnóstico inseridas nos subgrupos de diagnósticos de Tomografia Computadorizada e Ressonância Magnética constantes na Tabela SIASUSRef Novembro2024 Informação 3470 0063152261,31849.6,0.0,-31849.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170012 - FES,400401,2501008103,44504201,Não Aplicável,49150352001607 - FUNDACAO PIO XII,0036.041180/2025-39,2025NE008421,2025-12-15,,170012,1 - ORDINARIO,001,02757X,0000103217,10,302,2034,4004,1,24088 Celebração de convênio entre a Entidade sem fins lucrativos Fundação Pio XII ¿ Hospital de Amor Amazônia HAA e o Governo do Estado de Rondônia por intermédio desta Secretaria de Estado da Saúde SESAU cujo objeto trata da implantação do sistema de cirurgia robótica com telecirurgia conforme a proposta apresentada por meio do Ofício N° 1912025DIRHAA 0066820508 e Plano de Trabalho Aprovado 0066820535 2025PE000821 67473628 Autorização 0067091389,10000000.0,0.0,0.0,10000000.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0
170012 - FES,400401,2502000001,33903950,Licitação Inexigível Lei 14133/2021.,22883086000180 - NATIVIDA-NUCLEO DE ATEND EM TRIAGEM_LTDA,0036.000034/2025-53,2025NE009344,2025-12-31,,170012,2 - ESTIMATIVO,001,02757X,0000100005,10,302,2034,4004,1,26049 SCGCET Contrato nº 1037SESAUPGE2023 Contratação de Laboratório de Imunologia e Histocompatibilidade tipo II para atender os serviços de doação e transplante de órgãos e tecidos do Estado de Rondônia pelo período de 01 um ano podendo o mesmo ser prorrogado pelo igual período até o limite de ate o limite de 120 cento e vinte meses conforme Termo de Referência e seus anexos 0042309958 Ref Dezembro25 Informação 13 67949882 Errata 67950216,1475.47,0.0,0.0,1475.47,0.0,1475.47,0.0,0.0,1475.47,0.0
170012 - FES,400401,2502000001,33903950,Licitação Inexigível Lei 14133/2021.,22883086000180 - NATIVIDA-NUCLEO DE ATEND EM TRIAGEM_LTDA,0036.000034/2025-53,2025NE009345,2025-12-31,,170012,2 - ESTIMATIVO,001,02757X,0000100005,10,302,2034,4004,1,26049 SCGCET Contrato nº 1037SESAUPGE2023 Contratação de Laboratório de Imunologia e Histocompatibilidade tipo II para atender os serviços de doação e transplante de órgãos e tecidos do Estado de Rondônia pelo período de 01 um ano podendo o mesmo ser prorrogado pelo igual período até o limite de ate o limite de 120 cento e vinte meses conforme Termo de Referência e seus anexos 0042309958 Ref Dezembro25 Informação 13 67949882 Errata 67950216,4075.41,0.0,0.0,4075.41,0.0,4075.41,0.0,0.0,4075.41,0.0
170012 - FES,400401,2600000001,33903938,Não Aplicável,29979036001201 - INSS INSTITUTO NACIONAL DO SEGURO SOCIAL,0036.000810/2026-04,2025NE009496,2025-12-31,,170012,1 - ORDINARIO,001,02757X,0000103330,10,302,2034,4004,1,12035 CFES Regularização ¿ Erro no Cancelamento de Pagamento DCTFWeb OB 2025OB146238 PP 2025PP021482 Despacho SESAUGEOF  68023009,801.85,0.0,0.0,801.85,801.85,0.0,801.85,0.0,0.0,0.0
170012 - FES,400401,2600000001,33903950,Licitação Inexigível,00894710000102 - HOSPITAL SAMAR S/A,0036.000268/2025-09,2025NE006264,2025-09-26,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4004,1,26021 SCCIRURGIAS ELETIVAS Termo de Contrato nº 15442024PGESESAU Serviços de atendimento ambulatorial e cirúrgico nas áreas de TraumatologiaOrtopedia Urologia e Cirurgia Geral visando o atendimento à fila do SUS de forma contínua para fins de atender as necessidades da Macrorregião I no mês de outubro em 2025 Informação 161 0064833605,161455.61,0.0,-161455.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170012 - FES,400401,2600000001,33903950,Licitação Inexigível,00894710000102 - HOSPITAL SAMAR S/A,0036.030664/2025-52,2025NE006351,2025-09-29,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4004,1,26073 CNT Nº 5712025PGESESAU Realização de exames e procedimentos na área de diagnose por imagem nos subgrupos de diagnósticos por tomografia computadorizada com seus respectivos laudos de forma complementar para atender as necessidades dos usuários da Região de Saúde Madeira Mamoré Ref Outubro25 Informação 168 0064843586,70553.18,0.0,0.0,70553.18,0.0,70553.18,0.0,0.0,70553.18,0.0
170012 - FES,400401,2600000001,33903950,Licitação Inexigível,00894710000960 - HOSPITAL SAMAR S/A,0036.024820/2023-84,2025NE006111,2025-09-19,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4004,1,26021 SESAUSC Contratação de Credenciados que atuem na prestação de serviços de atendimento ambulatorial e cirúrgico nas áreas de TraumatologiaOrtopedia Urologia e Cirurgia Geral visando o atendimento à fila do SUS represada no Sistema de Regulação na Macrorregião II Ref Setembro a Novembro Informação 28 0064561168,94199.76,0.0,-94199.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170012 - FES,400401,2600000001,33903950,Licitação Inexigível,00919386000130 - HOSPITAL 9 DE JULHO LTDA,0036.036924/2025-01,2025NE006343,2025-09-29,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4004,1,26066 SCLEITOS CLÍNICOS Termo de Contrato nº 6532025PGESESAU 0062222373 Prestação de serviços complementares na área de Leitos Clínicos e Leitos Crônicosadultos com diagnóstico por imagem Patologia Clínica visando atender as necessidades dos usuários do HEPSJPII no mês de outubro de 2025 Informação 185 0064869675,48031.65,0.0,0.0,48031.65,0.0,48031.65,0.0,0.0,48031.65,0.0
170012 - FES,400401,2600000001,33903950,Licitação Inexigível,04775029000104 - HOSPITAL BOM JESUS LTDA,0036.024820/2023-84,2025NE006112,2025-09-19,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4004,1,26021 SESAUSC Contratação de Credenciados que atuem na prestação de serviços de atendimento ambulatorial e cirúrgico nas áreas de TraumatologiaOrtopedia Urologia e Cirurgia Geral visando o atendimento à fila do SUS represada no Sistema de Regulação na Macrorregião II Ref Setembro a Novembro Informação 28 0064561168,342570.03,0.0,-342570.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170012 - FES,400401,2600000001,33903950,Licitação Inexigível,05236384000160 - LIMIAR - CLINICA DE AVALIACAO E REABILITACAO DA AUDICAO LTDA,0036.000150/2025-72,2025NE006086,2025-09-18,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4004,1,26077 SESAU SC 1º TACNT1129SESAUPGE2023 Contratação de empresa credenciada na prestação de serviços especializados na área de Saúde Auditiva de forma contínua para atender as necessidades dos usuários do Sistema único de Saúde SUS no âmbito do Estado de Rondônia de modo a facilitar o acesso e garantir o atendimento aos usuários do SUS Ref Setembro25 Informação 10 0064509553,331713.54,0.0,0.0,331713.54,145768.69,185944.85,145768.69,0.0,185944.85,0.0
170012 - FES,400401,2600000001,33903950,Licitação Inexigível,05236384000160 - LIMIAR - CLINICA DE AVALIACAO E REABILITACAO DA AUDICAO LTDA,0036.000150/2025-72,2025NE006193,2025-09-24,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4004,1,26077 SESAU SC 1º TACNT1129SESAUPGE2023 Contratação de empresa credenciada na prestação de serviços especializados na área de Saúde Auditiva de forma contínua para atender as necessidades dos usuários do Sistema único de Saúde SUS no âmbito do Estado de Rondônia de modo a facilitar o acesso e garantir o atendimento aos usuários do SUS Ref Outubro25 Informação 91 0064742997,331713.54,0.0,0.0,331713.54,331713.54,0.0,331713.54,0.0,0.0,0.0
170012 - FES,400401,2600000001,33903950,Licitação Inexigível,05656459000161 - HOSPITAL SAO LUCAS DE OURO PRETO LTDA ME,0036.033224/2025-57,2025NE006362,2025-09-29,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4004,1,26073 SESAUSC CNT Nº 5772025PGESESAU Serviços de Exames e Procedimentos na área de diagnose por imagem radiodiagnóstico inseridas nos subgrupos de diagnósticos de Tomografia Computadorizada e Ressonância Magnética constantes na Tabela SIASUS com seus respectivos laudos de forma contínua para atender as necessidades da Macrorregião de Saúde II Ref Outubro25 Informação 192 0064892383,26854.66,0.0,0.0,26854.66,0.0,26854.66,0.0,0.0,26854.66,0.0
170012 - FES,400401,2600000001,33903950,Licitação Inexigível,05931993000139 - UNIDADE DE RADIODIAG.E ULTRA-SONOGRAFIA LTDA,0036.031545/2025-17,2025NE006348,2025-09-29,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4004,1,26073 CNT Nº 5322025PGESESAU Prestação de serviços de exames e procedimentos na área de diagnose por imagem e medicina nuclear inseridas nos subgrupos de diagnósticos por ressonância magnética e por medicina nuclear in vivo cintilografia com seus respectivos laudos para atender as necessidades dos usuários das Regiões de Saúde Madeira Mamoré Ref Outubro25 Informação 166 0064840778,166445.83,0.0,0.0,166445.83,0.0,166445.83,0.0,0.0,166445.83,0.0
170012 - FES,400401,2600000001,33903950,Licitação Inexigível,06158734000180 - CENTRO DE DIAGNOSTICO MULTIMAGEM LTDA,0036.000517/2025-58,2025NE005269,2025-08-18,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4004,1,26073 SESAUSC 2ºTACNTNº206SESAUPGE2023 Serviços de Exames e Procedimentos na área de diagnose por imagem radiodiagnóstico inseridas nos subgrupos de diagnósticos de Tomografia Computadorizada e Ressonância Magnética constantes na Tabela SIASUS com seus respectivos laudos de forma contínua para atender as necessidades da Macrorregião de Saúde II RefRef Agosto e Setembro Informação 3612 0063385226,92779.98,46389.99,-139169.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170012 - FES,400401,2600000001,33903950,Licitação Inexigível,06158734000180 - CENTRO DE DIAGNOSTICO MULTIMAGEM LTDA,0036.041657/2025-86,2025NE006372,2025-09-30,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4004,1,26073 CTN N° 7892025PGESESAU Prestação de Serviços de Exames e Procedimentos na área de diagnose por imagem radiodiagnóstico inseridas nos subgrupos de diagnósticos de Tomografia Computadorizada e Ressonância Magnética constantes na Tabela SIASUS com seus respectivos laudos de forma contínua para atender as necessidades da Macrorregião de Saúde II Ref Setembro e Outubro25 Informação 145 0064812718,253977.32,0.0,0.0,253977.32,1887.57,252089.75,1887.57,0.0,252089.75,0.0
170012 - FES,400401,2600000001,33903950,Licitação Inexigível,06158734000180 - CENTRO DE DIAGNOSTICO MULTIMAGEM LTDA,0036.041657/2025-86,2025NE007250,2025-11-05,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4004,1,26073 SCRADIODIAGNÓSTICO Termo de Contrato nº 7892025PGESESAU 0063318246 Serviços de Exames e Procedimentos na área de diagnose por imagem radiodiagnóstico inseridas nos subgrupos de diagnósticos de Tomografia Computadorizada e Ressonância Magnética constantes na Tabela SIASUS com seus respectivos laudos de forma contínua para atender as necessidades da Macrorregião de Saúde II Período de novembro e dezembro de 2025 Informação 699 0066097635,253977.32,0.0,-253977.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170012 - FES,400401,2600000001,33903950,Licitação Inexigível,07230181000191 - O. F. POLO & CIA LTDA,0036.000110/2025-21,2025NE006268,2025-09-26,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4004,1,26079 SCUTI Contrato nº 827PGE2021 0022157687 3º TA 0054537879 Serviços de saúde na área de Unidade de Terapia Intensiva UTI adulto Item 3 de forma contínua para atender as necessidades dos usuários do Sistema Único de Saúde SUS na Região do Vale do JamariRO no mês de outubro de 2025 Homologação 0022117634 Informação 158 0064832005,360358.47,0.0,0.0,360358.47,0.0,360358.47,0.0,0.0,360358.47,0.0
170012 - FES,400401,2600000001,33903950,Licitação Inexigível,07472254000151 - HOSP-COR HOSPITAL DO CARACAO DE RONDONIA LTDA,0036.000179/2025-54,2025NE005700,2025-09-02,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4004,1,26073 SCRADIODIAGNÓSTICO Termo de Contrato nº 4272025PGESESAU 0060340483 exames e procedimentos na área de diagnose por imagem nos subgrupos de diagnósticos por tomografia computadorizada com seus respectivos laudos de forma complementar para atender as necessidades dos usuários da Região de Saúde Madeira Mamoré Período de julho a setembro de 2025 Despacho 0063771134 Despacho 0063771134 Informação 3892 0063858642,176459.21,0.0,-176459.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
