UNIDADE,FONTE DE RECURSO,DESPESA,NUMERO PROCESSO,DATA,DOCUMENTO,DOC.ORIG.NE,CREDOR,HISTORICO,MOVIMENTO
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-02-18,2025OB016453,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,12657.92
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-02-19,2025OB012067,2025NE000069,PF0339048  -  AJUDA DE CUSTO,DIÁRIAS DE AJUDA DE CUSTO Ofício nº 81162025CAISCTFDPROCESSO0036008066202505,2598.4
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-02-19,2025OB012145,2025NE000069,PF0339048  -  AJUDA DE CUSTO,DIÁRIAS DE AJUDA DE CUSTO Ofício nº 52772025CAISCTFDPROCESSO 0036005866202566,2598.4
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-02-19,2025OB012269,2025NE000069,PF0339048  -  AJUDA DE CUSTO,DIÁRIAS DE AJUDA DE CUSTO Ofício nº 39312025CAISCTFDPROCESSO0036004211202571,1113.6
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-02-19,2025OB016451,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,7683.84
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-02-19,2025OB016452,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,5122.56
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-02-20,2025OB012845,2025NE000069,PF0339048  -  AJUDA DE CUSTO,DIÁRIAS DE AJUDA DE CUSTO Ofício nº 84732025CAISCTFDPROCESSO 0036008372202533,13808.64
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-02-21,2025OB013451,2025NE000069,PF0339048  -  AJUDA DE CUSTO,DIÁRIAS DE AJUDA DE CUSTO Ofício nº 87722025CAISCTFDPROCESSO 0036008625202579,1781.76
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-02-21,2025OB014124,2025NE000069,PF0339048  -  AJUDA DE CUSTO,DIÁRIAS DE AJUDA DE CUSTO Ofício nº 41852025CAISCTFDPROCESSO 0036003690202516,2227.2
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-02-21,2025OB017550,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,12026.88
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-02-24,2025OB017715,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,9985.28
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-02-25,2025OB014880,2025NE000069,PF0339048  -  AJUDA DE CUSTO,DIÁRIAS DE AJUDA DE CUSTO Ofício nº 90752025CAISCTFDPROCESSO0036008883202555,7832.32
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-02-25,2025OB017633,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,1484.8
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-02-25,2025OB017642,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,6347.52
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-02-25,2025OB017717,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,16518.4
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-02-26,2025OB015812,2025NE000069,PF0339048  -  AJUDA DE CUSTO,DIÁRIAS DE AJUDA DE CUSTO Ofício nº 93942025CAISCTFDPROCESSO0036009239202502,4008.96
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-02-26,2025OB015813,2025NE000069,PF0339048  -  AJUDA DE CUSTO,DIÁRIAS DE AJUDA DE CUSTO Ofício nº 96422025CAISCTFDPROCESSO0036009463202596,9799.68
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-02-26,2025OB017721,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,4380.16
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-02-27,2025OB016813,2025NE000069,PF0339048  -  AJUDA DE CUSTO,DIÁRIAS DE AJUDA DE CUSTO Ofício nº 99582025CAISCTFDPROCESSO 0036009761202586,3712.0
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-02-28,2025OB017007,2025NE000069,PF0339048  -  AJUDA DE CUSTO,DIÁRIAS DE AJUDA DE CUSTO Ofício nº 96422025CAISCTFDPROCESSO0036009463202596,519.68
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-03-03,2025OB016450,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,12546.08
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-03-03,2025OB017758,2025NE000069,PF0339048  -  AJUDA DE CUSTO,DIÁRIAS DE AJUDA DE CUSTO Ofício nº 102902025CAISCTFDPROCESSO0036010038202540,13585.92
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-03-03,2025OB017759,2025NE000069,PF0339048  -  AJUDA DE CUSTO,DIÁRIAS DE AJUDA DE CUSTO Ofício nº 99582025CAISCTFDPROCESSO 0036009761202586,1224.49
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-03-03,2025OB017760,2025NE000069,PF0339048  -  AJUDA DE CUSTO,DIÁRIAS DE AJUDA DE CUSTO Ofício nº 112025CAISCTFDPROCESSO  0036000031202510,1113.6
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-03-03,2025OB017761,2025NE000069,PF0339048  -  AJUDA DE CUSTO,DIÁRIAS DE AJUDA DE CUSTO Ofício nº 52772025CAISCTFDPROCESSO  0036005327202527,1113.6
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-03-03,2025OB017762,2025NE000069,PF0339048  -  AJUDA DE CUSTO,DIÁRIAS DE AJUDA DE CUSTO Ofício nº 106602025CAISCTFDPROCESSO0036010327202549,14328.32
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-03-06,2025OB020550,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,631.04
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-03-06,2025OB020573,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,371.2
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-03-06,2025OB028915,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,9131.52
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-03-06,2025OB028916,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,9576.96
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-03-06,2025OB031426,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,0.5
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-03-10,2025OB019194,2025NE000069,PF0339048  -  AJUDA DE CUSTO,DIÁRIAS DE AJUDA DE CUSTO Ofício nº 109622025CAISCTFDPROCESSO 0036010620202514,15553.28
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-03-11,2025OB020017,2025NE000069,PF0339048  -  AJUDA DE CUSTO,DIÁRIAS DE AJUDA DE CUSTO Ofício nº 112592025CAISCTFDPROCESSO0036010980202516,371.2
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-03-11,2025OB020018,2025NE000069,PF0339048  -  AJUDA DE CUSTO,DIÁRIAS DE AJUDA DE CUSTO Ofício nº 112592025CAISCTFDPROCESSO0036010980202516,36154.88
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-03-13,2025OB020853,2025NE000069,PF0339048  -  AJUDA DE CUSTO,DIÁRIAS DE AJUDA DE CUSTO Ofício nº 119102025CAISCTFDPROCESSO0036011569202550,31477.81
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-03-13,2025OB020854,2025NE000069,PF0339048  -  AJUDA DE CUSTO,DIÁRIAS DE AJUDA DE CUSTO Ofício nº 119102025CAISCTFDPROCESSO0036011569202550,19191.04
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-03-13,2025OB021437,2025NE000069,PF0339048  -  AJUDA DE CUSTO,DIÁRIAS DE AJUDA DE CUSTO Ofício nº 119102025CAISCTFDPROCESSO0036011569202550,519.68
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-03-28,2025NL009718,2025NE000069,PF0339048  -  AJUDA DE CUSTO,Cancelamento da situação de Ordem Bancária 2025OB029496 Confirmada ManualBanco,-20044.2
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-03-28,2025OB029327,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,22643.2
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-03-28,2025OB029406,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,10950.4
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-03-28,2025OB029464,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,14922.24
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-03-28,2025OB029496,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,20044.2
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-03-28,2025OB029497,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,5790.72
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-03-28,2025OB029498,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,24721.72
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-03-28,2025OB029499,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,23016.4
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-03-28,2025OB030859,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,20044.8
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-03-28,2025OB030869,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,18263.04
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-03-31,2025OB031314,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,24462.1
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-03-31,2025OB031320,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,519.68
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-04-01,2025OB035300,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,11061.76
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-04-02,2025OB035420,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,31143.68
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-04-03,2025OB035447,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,30512.64
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-04-07,2025OB039417,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,27951.36
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-04-10,2025OB040287,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,4008.96
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-04-11,2025OB040288,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,19326.64
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-04-15,2025OB040289,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,13920.0
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-04-30,2025OB044364,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,371.2
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-04-30,2025OB044412,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,371.2
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-04-30,2025OB044463,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,17000.96
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-04-30,2025OB044485,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,13288.96
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-04-30,2025OB044579,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,25093.04
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-05-08,2025OB051898,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,32480.0
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-05-08,2025OB052522,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,30958.08
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-05-08,2025OB052808,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,10616.32
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-05-12,2025OB052586,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,20601.6
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-05-14,2025OB052461,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,16629.76
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-05-19,2025OB060102,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,17520.67
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-05-20,2025OB060113,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,11841.28
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-05-22,2025OB059388,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,14476.8
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-05-28,2025OB060111,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,12360.96
170012  -  FES,1600000001  Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde.,33904801  DEMAIS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,0036.001054/2025-41,2025-05-30,2025OB062101,2025NE000069,PF0339048  -  AJUDA DE CUSTO,,556.8
